"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2021-02-02",1792.14,1798.61,1789.00,1795.04,0.11,7057115.84
"XZAG","CBX","HRZB00ICBEX6","2021-02-01",1787.19,1795.21,1785.02,1793.10,0.38,3208175.14
"XZAG","CBX","HRZB00ICBEX6","2021-01-29",1789.49,1790.24,1783.65,1786.24,-0.18,2401965.24
"XZAG","CBX","HRZB00ICBEX6","2021-01-28",1799.94,1799.94,1785.25,1789.49,-0.51,5457280.60
"XZAG","CBX","HRZB00ICBEX6","2021-01-27",1792.20,1802.08,1791.05,1798.60,0.37,4859436.40
"XZAG","CBX","HRZB00ICBEX6","2021-01-26",1779.28,1793.13,1778.81,1791.94,0.72,2455935.22
"XZAG","CBX","HRZB00ICBEX6","2021-01-25",1793.57,1794.28,1774.91,1779.19,-0.79,6418018.58
"XZAG","CBX","HRZB00ICBEX6","2021-01-22",1810.20,1810.62,1787.92,1793.35,-0.82,4950684.97
"XZAG","CBX","HRZB00ICBEX6","2021-01-21",1823.17,1825.54,1806.88,1808.19,-0.78,5716194.64
"XZAG","CBX","HRZB00ICBEX6","2021-01-20",1817.88,1829.88,1817.26,1822.34,0.24,3507342.06
"XZAG","CBX","HRZB00ICBEX6","2021-01-19",1819.99,1822.25,1817.10,1817.97,-0.11,7458665.16
"XZAG","CBX","HRZB00ICBEX6","2021-01-18",1827.63,1827.63,1816.48,1819.99,-0.42,5555309.62
"XZAG","CBX","HRZB00ICBEX6","2021-01-15",1821.81,1831.05,1819.93,1827.63,0.32,5668731.66
"XZAG","CBX","HRZB00ICBEX6","2021-01-14",1823.06,1825.63,1819.76,1821.81,-0.07,4150720.89
"XZAG","CBX","HRZB00ICBEX6","2021-01-13",1818.92,1829.79,1818.92,1823.06,0.25,6836740.66
"XZAG","CBX","HRZB00ICBEX6","2021-01-12",1809.09,1818.47,1807.35,1818.47,0.55,4107260.46
"XZAG","CBX","HRZB00ICBEX6","2021-01-11",1807.01,1817.81,1802.54,1808.61,0.13,6263554.25
"XZAG","CBX","HRZB00ICBEX6","2021-01-08",1785.84,1806.24,1783.67,1806.24,1.14,10522966.13
"XZAG","CBX","HRZB00ICBEX6","2021-01-07",1765.60,1786.19,1765.60,1785.84,1.13,7692109.71
"XZAG","CBX","HRZB00ICBEX6","2021-01-05",1745.33,1766.47,1745.33,1765.80,1.25,9278659.66
"XZAG","CBX","HRZB00ICBEX6","2021-01-04",1738.84,1748.01,1734.24,1743.99,0.27,4241451.24
"XZAG","CBX","HRZB00ICBEX6","2020-12-30",1745.08,1746.48,1739.23,1739.29,-0.22,2714139.14
"XZAG","CBX","HRZB00ICBEX6","2020-12-29",1742.43,1752.02,1742.43,1743.07,-0.01,2925290.05
"XZAG","CBX","HRZB00ICBEX6","2020-12-28",1725.11,1743.57,1725.11,1743.25,1.05,4428436.84
"XZAG","CBX","HRZB00ICBEX6","2020-12-23",1726.52,1726.52,1713.90,1725.11,-0.08,1465949.19
"XZAG","CBX","HRZB00ICBEX6","2020-12-22",1714.78,1728.50,1714.53,1726.52,0.68,4188951.82
"XZAG","CBX","HRZB00ICBEX6","2020-12-21",1719.37,1719.37,1701.44,1714.78,-0.50,6555033.70
"XZAG","CBX","HRZB00ICBEX6","2020-12-18",1701.78,1723.39,1700.28,1723.39,1.27,9192080.14
"XZAG","CBX","HRZB00ICBEX6","2020-12-17",1713.55,1717.67,1700.20,1701.78,-0.70,11220496.89
"XZAG","CBX","HRZB00ICBEX6","2020-12-16",1724.53,1734.93,1712.81,1713.76,-0.63,7115191.78
"XZAG","CBX","HRZB00ICBEX6","2020-12-15",1738.94,1745.30,1723.90,1724.56,-0.76,3857861.13
"XZAG","CBX","HRZB00ICBEX6","2020-12-14",1743.78,1750.84,1727.57,1737.68,-0.35,4384568.09
"XZAG","CBX","HRZB00ICBEX6","2020-12-11",1765.06,1765.06,1739.98,1743.83,-1.25,4898813.84
"XZAG","CBX","HRZB00ICBEX6","2020-12-10",1764.53,1767.32,1759.29,1765.88,0.08,3414192.45
"XZAG","CBX","HRZB00ICBEX6","2020-12-09",1757.77,1767.55,1757.27,1764.53,0.38,5585280.61
"XZAG","CBX","HRZB00ICBEX6","2020-12-08",1758.05,1766.18,1756.12,1757.91,-0.01,6227345.48
"XZAG","CBX","HRZB00ICBEX6","2020-12-07",1750.90,1762.46,1750.90,1758.09,0.56,5159415.74
"XZAG","CBX","HRZB00ICBEX6","2020-12-04",1743.08,1751.55,1741.21,1748.38,0.31,2185140.29
"XZAG","CBX","HRZB00ICBEX6","2020-12-03",1749.58,1751.80,1743.02,1743.02,-0.37,2532979.50
"XZAG","CBX","HRZB00ICBEX6","2020-12-02",1716.11,1754.85,1716.11,1749.58,2.00,11219372.19
"XZAG","CBX","HRZB00ICBEX6","2020-12-01",1702.31,1715.22,1694.77,1715.22,0.75,5351335.93
"XZAG","CBX","HRZB00ICBEX6","2020-11-30",1686.79,1702.37,1684.09,1702.37,0.92,9673939.12
"XZAG","CBX","HRZB00ICBEX6","2020-11-27",1692.25,1692.25,1681.15,1686.79,-0.32,2940923.73
"XZAG","CBX","HRZB00ICBEX6","2020-11-26",1698.50,1699.88,1689.84,1692.25,-0.41,3151258.80
"XZAG","CBX","HRZB00ICBEX6","2020-11-25",1690.25,1701.58,1690.25,1699.22,0.53,4704388.14
"XZAG","CBX","HRZB00ICBEX6","2020-11-24",1696.08,1704.84,1690.23,1690.23,-0.34,6928568.21
"XZAG","CBX","HRZB00ICBEX6","2020-11-23",1686.61,1698.25,1686.38,1696.08,0.63,5930042.10
"XZAG","CBX","HRZB00ICBEX6","2020-11-20",1690.42,1690.73,1673.78,1685.47,-0.17,6901359.95
"XZAG","CBX","HRZB00ICBEX6","2020-11-19",1695.42,1697.34,1684.21,1688.41,-0.41,6570840.23
"XZAG","CBX","HRZB00ICBEX6","2020-11-17",1671.56,1700.04,1671.22,1695.34,1.30,15088390.59
"XZAG","CBX","HRZB00ICBEX6","2020-11-16",1643.38,1686.98,1643.38,1673.57,1.96,22632359.33
"XZAG","CBX","HRZB00ICBEX6","2020-11-13",1645.76,1649.08,1640.81,1641.37,-0.22,4584758.55
"XZAG","CBX","HRZB00ICBEX6","2020-11-12",1634.90,1644.94,1634.07,1644.94,0.58,5591062.24
"XZAG","CBX","HRZB00ICBEX6","2020-11-11",1637.66,1639.84,1629.48,1635.38,-0.11,11102561.52
"XZAG","CBX","HRZB00ICBEX6","2020-11-10",1637.72,1640.32,1629.77,1637.25,0.05,8077313.87
"XZAG","CBX","HRZB00ICBEX6","2020-11-09",1586.57,1636.38,1586.19,1636.38,3.09,14165494.83
"XZAG","CBX","HRZB00ICBEX6","2020-11-06",1591.28,1593.67,1581.95,1587.33,-0.25,6869923.29
"XZAG","CBX","HRZB00ICBEX6","2020-11-05",1581.38,1594.96,1581.38,1591.28,0.63,4933927.60
"XZAG","CBX","HRZB00ICBEX6","2020-11-04",1578.29,1581.38,1575.51,1581.38,0.14,1627712.22
"XZAG","CBX","HRZB00ICBEX6","2020-11-03",1568.53,1581.22,1568.07,1579.18,0.80,5152943.77
"XZAG","CBX","HRZB00ICBEX6","2020-11-02",1574.48,1575.86,1563.23,1566.63,-0.51,3287779.26
"XZAG","CBX","HRZB00ICBEX6","2020-10-30",1562.28,1574.89,1561.61,1574.68,0.82,4077334.38
"XZAG","CBX","HRZB00ICBEX6","2020-10-29",1575.25,1575.25,1560.28,1561.81,-0.85,4709678.09
"XZAG","CBX","HRZB00ICBEX6","2020-10-28",1591.54,1592.95,1568.21,1575.25,-1.03,6447503.68
"XZAG","CBX","HRZB00ICBEX6","2020-10-27",1589.06,1594.88,1585.68,1591.64,0.16,9228624.88
"XZAG","CBX","HRZB00ICBEX6","2020-10-26",1600.71,1601.22,1586.13,1589.06,-0.73,7828271.82
"XZAG","CBX","HRZB00ICBEX6","2020-10-23",1602.81,1605.31,1600.52,1600.71,-0.10,2436704.83
"XZAG","CBX","HRZB00ICBEX6","2020-10-22",1599.07,1602.37,1596.28,1602.37,0.23,2416023.53
"XZAG","CBX","HRZB00ICBEX6","2020-10-21",1599.05,1601.75,1596.33,1598.66,-0.01,4385034.12
"XZAG","CBX","HRZB00ICBEX6","2020-10-20",1604.38,1604.59,1595.70,1598.81,-0.26,3619715.25
"XZAG","CBX","HRZB00ICBEX6","2020-10-19",1605.95,1607.28,1599.38,1602.95,-0.15,3904061.93
"XZAG","CBX","HRZB00ICBEX6","2020-10-16",1603.97,1605.44,1602.49,1605.28,0.08,1244185.29
"XZAG","CBX","HRZB00ICBEX6","2020-10-15",1611.72,1611.94,1601.25,1603.97,-0.48,2944705.15
"XZAG","CBX","HRZB00ICBEX6","2020-10-14",1610.86,1612.43,1599.72,1611.72,0.04,3918986.55
"XZAG","CBX","HRZB00ICBEX6","2020-10-13",1615.86,1616.23,1606.51,1611.02,-0.30,1727168.64
"XZAG","CBX","HRZB00ICBEX6","2020-10-12",1616.96,1617.29,1613.72,1615.86,0.01,1858767.91
"XZAG","CBX","HRZB00ICBEX6","2020-10-09",1616.00,1616.53,1609.35,1615.69,-0.02,2653238.76
"XZAG","CBX","HRZB00ICBEX6","2020-10-08",1611.53,1616.15,1606.23,1615.94,0.27,3090436.40
"XZAG","CBX","HRZB00ICBEX6","2020-10-07",1618.27,1620.06,1607.66,1611.53,-0.41,2210326.41
"XZAG","CBX","HRZB00ICBEX6","2020-10-06",1612.59,1618.24,1612.30,1618.24,0.35,4994788.59
"XZAG","CBX","HRZB00ICBEX6","2020-10-05",1608.91,1612.59,1604.60,1612.59,0.23,1620903.20
"XZAG","CBX","HRZB00ICBEX6","2020-10-02",1607.53,1610.71,1605.09,1608.86,0.03,3884023.32
"XZAG","CBX","HRZB00ICBEX6","2020-10-01",1608.17,1614.49,1605.95,1608.30,-0.01,3184145.30
"XZAG","CBX","HRZB00ICBEX6","2020-09-30",1607.80,1611.48,1600.40,1608.54,0.04,3592869.92
"XZAG","CBX","HRZB00ICBEX6","2020-09-29",1620.82,1621.93,1606.37,1607.90,-0.79,4688867.74
"XZAG","CBX","HRZB00ICBEX6","2020-09-28",1618.76,1623.16,1616.22,1620.71,0.12,2924906.72
"XZAG","CBX","HRZB00ICBEX6","2020-09-25",1638.00,1638.53,1618.62,1618.76,-1.18,6115465.79
"XZAG","CBX","HRZB00ICBEX6","2020-09-24",1645.58,1645.58,1628.81,1638.11,-0.45,9081959.51
"XZAG","CBX","HRZB00ICBEX6","2020-09-23",1620.03,1645.58,1620.03,1645.58,1.64,7511608.38
"XZAG","CBX","HRZB00ICBEX6","2020-09-22",1613.29,1624.96,1612.81,1619.00,0.31,5160484.84
"XZAG","CBX","HRZB00ICBEX6","2020-09-21",1611.84,1614.73,1597.86,1613.96,0.12,4856209.80
"XZAG","CBX","HRZB00ICBEX6","2020-09-18",1610.57,1613.20,1610.20,1612.09,0.09,1276805.93
"XZAG","CBX","HRZB00ICBEX6","2020-09-17",1616.48,1616.56,1609.69,1610.57,-0.37,1249374.99
"XZAG","CBX","HRZB00ICBEX6","2020-09-16",1617.08,1619.13,1613.24,1616.48,-0.04,2265285.92
"XZAG","CBX","HRZB00ICBEX6","2020-09-15",1608.78,1618.19,1608.77,1617.08,0.52,3700301.67
"XZAG","CBX","HRZB00ICBEX6","2020-09-14",1610.10,1610.65,1603.96,1608.78,-0.08,3782092.91
"XZAG","CBX","HRZB00ICBEX6","2020-09-11",1606.65,1614.36,1602.95,1610.09,0.22,4491728.23
"XZAG","CBX","HRZB00ICBEX6","2020-09-10",1605.17,1611.33,1604.26,1606.54,0.09,7233347.18
"XZAG","CBX","HRZB00ICBEX6","2020-09-09",1593.10,1610.40,1589.44,1605.17,0.76,9835806.47
"XZAG","CBX","HRZB00ICBEX6","2020-09-08",1601.43,1601.43,1590.66,1593.10,-0.57,3433405.97
"XZAG","CBX","HRZB00ICBEX6","2020-09-07",1608.77,1608.77,1602.14,1602.28,-0.40,2224751.01
"XZAG","CBX","HRZB00ICBEX6","2020-09-04",1623.56,1623.56,1607.05,1608.77,-0.98,7551841.17
"XZAG","CBX","HRZB00ICBEX6","2020-09-03",1625.69,1628.81,1622.13,1624.65,0.00,2310508.26
"XZAG","CBX","HRZB00ICBEX6","2020-09-02",1627.30,1629.08,1621.90,1624.60,-0.08,6275574.68
"XZAG","CBX","HRZB00ICBEX6","2020-09-01",1617.09,1625.92,1615.96,1625.92,0.55,6381664.90
"XZAG","CBX","HRZB00ICBEX6","2020-08-31",1606.81,1618.67,1606.28,1617.09,0.65,10107219.68
"XZAG","CBX","HRZB00ICBEX6","2020-08-28",1616.34,1616.66,1602.61,1606.72,-0.60,13313170.63
"XZAG","CBX","HRZB00ICBEX6","2020-08-27",1615.22,1617.62,1611.42,1616.34,0.13,4999330.12
"XZAG","CBX","HRZB00ICBEX6","2020-08-26",1617.43,1623.75,1613.16,1614.17,-0.17,7837703.87
"XZAG","CBX","HRZB00ICBEX6","2020-08-25",1609.04,1618.31,1609.04,1616.99,0.50,7577483.13
"XZAG","CBX","HRZB00ICBEX6","2020-08-24",1597.80,1609.03,1596.89,1609.00,0.61,4195107.69
"XZAG","CBX","HRZB00ICBEX6","2020-08-21",1595.94,1599.87,1595.41,1599.18,0.20,3685777.90
"XZAG","CBX","HRZB00ICBEX6","2020-08-20",1593.21,1598.38,1589.53,1595.94,0.14,3500753.26
"XZAG","CBX","HRZB00ICBEX6","2020-08-19",1601.05,1602.75,1593.39,1593.75,-0.46,7688569.11
"XZAG","CBX","HRZB00ICBEX6","2020-08-18",1597.66,1603.58,1597.51,1601.05,0.21,3833409.30
"XZAG","CBX","HRZB00ICBEX6","2020-08-17",1602.36,1602.36,1591.24,1597.67,-0.31,2715421.61
"XZAG","CBX","HRZB00ICBEX6","2020-08-14",1602.85,1603.18,1598.13,1602.57,-0.11,5015510.98
"XZAG","CBX","HRZB00ICBEX6","2020-08-13",1607.94,1611.41,1602.43,1604.40,-0.15,3900074.72
"XZAG","CBX","HRZB00ICBEX6","2020-08-12",1598.88,1608.48,1598.35,1606.84,0.52,2577455.79
"XZAG","CBX","HRZB00ICBEX6","2020-08-11",1590.15,1598.59,1590.15,1598.49,0.46,3111424.10
"XZAG","CBX","HRZB00ICBEX6","2020-08-10",1576.92,1591.50,1575.14,1591.24,0.94,4174178.03
"XZAG","CBX","HRZB00ICBEX6","2020-08-07",1590.07,1594.49,1576.45,1576.45,-0.85,6268092.15
"XZAG","CBX","HRZB00ICBEX6","2020-08-06",1582.51,1593.75,1581.03,1589.98,0.56,5118734.64
"XZAG","CBX","HRZB00ICBEX6","2020-08-04",1582.00,1587.12,1576.78,1581.13,-0.05,4207338.22
"XZAG","CBX","HRZB00ICBEX6","2020-08-03",1574.32,1581.87,1573.68,1581.87,0.51,4322338.24
"XZAG","CBX","HRZB00ICBEX6","2020-07-31",1577.65,1581.09,1573.77,1573.77,-0.24,5535843.32
"XZAG","CBX","HRZB00ICBEX6","2020-07-30",1581.81,1583.20,1575.98,1577.54,-0.22,7195984.56
"XZAG","CBX","HRZB00ICBEX6","2020-07-29",1582.68,1586.77,1580.02,1580.98,-0.11,2621164.00
"XZAG","CBX","HRZB00ICBEX6","2020-07-28",1588.39,1588.58,1579.14,1582.68,-0.31,3004855.26
"XZAG","CBX","HRZB00ICBEX6","2020-07-27",1589.43,1589.43,1579.99,1587.67,-0.48,3469717.42
"XZAG","CBX","HRZB00ICBEX6","2020-07-24",1608.99,1608.99,1593.96,1595.26,-0.92,4148243.64
"XZAG","CBX","HRZB00ICBEX6","2020-07-23",1604.59,1610.04,1603.08,1610.04,0.33,2520983.81
"XZAG","CBX","HRZB00ICBEX6","2020-07-22",1605.46,1606.90,1600.86,1604.78,0.04,4928737.38
"XZAG","CBX","HRZB00ICBEX6","2020-07-21",1595.49,1606.43,1594.45,1604.08,0.75,7399669.51
"XZAG","CBX","HRZB00ICBEX6","2020-07-20",1604.97,1606.73,1583.65,1592.21,-0.86,8294597.80
"XZAG","CBX","HRZB00ICBEX6","2020-07-17",1608.68,1608.68,1603.54,1606.03,-0.19,10347651.78
"XZAG","CBX","HRZB00ICBEX6","2020-07-16",1607.99,1614.47,1605.15,1609.10,0.10,2331677.68
"XZAG","CBX","HRZB00ICBEX6","2020-07-15",1606.64,1613.12,1606.49,1607.57,0.06,1751734.21
"XZAG","CBX","HRZB00ICBEX6","2020-07-14",1612.18,1612.42,1599.61,1606.64,-0.34,2637672.48
"XZAG","CBX","HRZB00ICBEX6","2020-07-13",1607.89,1612.15,1606.28,1612.15,0.26,2610530.67
"XZAG","CBX","HRZB00ICBEX6","2020-07-10",1614.60,1614.89,1603.99,1607.89,-0.42,3659140.20
"XZAG","CBX","HRZB00ICBEX6","2020-07-09",1612.12,1616.35,1608.49,1614.64,0.02,2293811.71
"XZAG","CBX","HRZB00ICBEX6","2020-07-08",1615.89,1619.58,1614.31,1614.31,-0.11,2481588.48
"XZAG","CBX","HRZB00ICBEX6","2020-07-07",1621.34,1621.34,1614.42,1616.07,-0.32,2749298.09
"XZAG","CBX","HRZB00ICBEX6","2020-07-06",1625.18,1626.87,1616.65,1621.33,-0.20,757624.52
"XZAG","CBX","HRZB00ICBEX6","2020-07-03",1627.51,1628.34,1617.97,1624.65,-0.24,2057573.02
"XZAG","CBX","HRZB00ICBEX6","2020-07-02",1615.46,1631.43,1615.42,1628.48,0.84,2507912.91
"XZAG","CBX","HRZB00ICBEX6","2020-07-01",1621.00,1621.00,1614.97,1614.97,-0.41,1604423.00
"XZAG","CBX","HRZB00ICBEX6","2020-06-30",1604.55,1621.55,1604.46,1621.55,1.06,3334989.19
"XZAG","CBX","HRZB00ICBEX6","2020-06-29",1591.11,1604.55,1590.05,1604.55,0.86,2896057.38
"XZAG","CBX","HRZB00ICBEX6","2020-06-26",1590.92,1593.80,1585.69,1590.84,0.01,4438326.73
"XZAG","CBX","HRZB00ICBEX6","2020-06-25",1614.12,1614.12,1582.08,1590.70,-1.44,7239961.77
"XZAG","CBX","HRZB00ICBEX6","2020-06-24",1629.02,1629.78,1608.50,1613.91,-1.05,3815825.02
"XZAG","CBX","HRZB00ICBEX6","2020-06-23",1640.76,1640.76,1625.67,1630.96,-0.60,5016931.05
"XZAG","CBX","HRZB00ICBEX6","2020-06-19",1637.16,1640.96,1635.31,1640.76,0.24,4336001.63
"XZAG","CBX","HRZB00ICBEX6","2020-06-18",1656.44,1656.84,1631.83,1636.88,-1.14,8933506.73
"XZAG","CBX","HRZB00ICBEX6","2020-06-17",1652.87,1657.61,1651.13,1655.81,0.17,4045177.40
"XZAG","CBX","HRZB00ICBEX6","2020-06-16",1645.53,1653.89,1645.53,1653.04,0.53,4798298.37
"XZAG","CBX","HRZB00ICBEX6","2020-06-15",1648.29,1648.29,1627.97,1644.27,-0.31,5906040.82
"XZAG","CBX","HRZB00ICBEX6","2020-06-12",1657.43,1657.43,1630.48,1649.40,-0.58,6248745.45
"XZAG","CBX","HRZB00ICBEX6","2020-06-10",1658.32,1666.41,1655.50,1658.98,0.04,5325503.45
"XZAG","CBX","HRZB00ICBEX6","2020-06-09",1661.11,1661.23,1652.46,1658.32,-0.17,6030946.06
"XZAG","CBX","HRZB00ICBEX6","2020-06-08",1657.48,1664.90,1657.48,1661.11,0.24,3335766.87
"XZAG","CBX","HRZB00ICBEX6","2020-06-05",1673.10,1674.12,1655.61,1657.17,-0.95,8245072.36
"XZAG","CBX","HRZB00ICBEX6","2020-06-04",1673.56,1676.64,1669.26,1673.10,-0.02,3347068.66
"XZAG","CBX","HRZB00ICBEX6","2020-06-03",1651.52,1675.36,1651.42,1673.45,1.36,8743067.45
"XZAG","CBX","HRZB00ICBEX6","2020-06-02",1637.05,1654.74,1636.75,1650.99,0.88,5482576.49
"XZAG","CBX","HRZB00ICBEX6","2020-06-01",1636.15,1637.34,1625.45,1636.51,0.07,6023465.48
"XZAG","CBX","HRZB00ICBEX6","2020-05-29",1627.25,1636.98,1626.17,1635.37,0.52,8134064.92
"XZAG","CBX","HRZB00ICBEX6","2020-05-28",1620.73,1631.14,1620.73,1626.84,0.38,4081321.56
"XZAG","CBX","HRZB00ICBEX6","2020-05-27",1611.13,1623.87,1611.13,1620.73,0.56,4408909.24
"XZAG","CBX","HRZB00ICBEX6","2020-05-26",1578.66,1617.66,1578.66,1611.69,2.23,12036751.38
"XZAG","CBX","HRZB00ICBEX6","2020-05-25",1569.77,1577.02,1569.50,1576.47,0.43,1770829.42
"XZAG","CBX","HRZB00ICBEX6","2020-05-22",1570.87,1573.07,1569.20,1569.77,-0.17,1696335.41
"XZAG","CBX","HRZB00ICBEX6","2020-05-21",1580.88,1580.88,1567.55,1572.51,-0.56,3075016.12
"XZAG","CBX","HRZB00ICBEX6","2020-05-20",1583.98,1585.45,1578.99,1581.30,-0.17,3687971.58
"XZAG","CBX","HRZB00ICBEX6","2020-05-19",1566.28,1583.98,1564.78,1583.98,1.20,6866053.22
"XZAG","CBX","HRZB00ICBEX6","2020-05-18",1547.24,1566.00,1547.24,1565.20,1.21,6461903.17
"XZAG","CBX","HRZB00ICBEX6","2020-05-15",1546.68,1552.55,1544.92,1546.46,-0.01,4620416.86
"XZAG","CBX","HRZB00ICBEX6","2020-05-14",1540.95,1549.30,1539.12,1546.68,0.41,3514051.02
"XZAG","CBX","HRZB00ICBEX6","2020-05-13",1547.25,1547.25,1539.67,1540.40,-0.45,2674029.76
"XZAG","CBX","HRZB00ICBEX6","2020-05-12",1544.27,1551.66,1542.27,1547.34,0.19,3002990.64
"XZAG","CBX","HRZB00ICBEX6","2020-05-11",1542.80,1544.34,1537.15,1544.34,0.10,2242250.99
"XZAG","CBX","HRZB00ICBEX6","2020-05-08",1528.14,1543.04,1528.14,1542.74,0.96,3966406.98
"XZAG","CBX","HRZB00ICBEX6","2020-05-07",1539.38,1539.38,1522.48,1528.11,-0.71,5025262.42
"XZAG","CBX","HRZB00ICBEX6","2020-05-06",1535.96,1538.99,1531.07,1538.99,0.09,2710855.12
"XZAG","CBX","HRZB00ICBEX6","2020-05-05",1526.00,1537.55,1526.00,1537.55,0.79,4955267.26
"XZAG","CBX","HRZB00ICBEX6","2020-05-04",1544.30,1544.94,1523.59,1525.46,-1.22,9955308.20
"XZAG","CBX","HRZB00ICBEX6","2020-04-30",1558.93,1565.96,1544.30,1544.30,-0.90,7462731.88
"XZAG","CBX","HRZB00ICBEX6","2020-04-29",1582.28,1587.32,1557.85,1558.38,-1.51,7114649.05
"XZAG","CBX","HRZB00ICBEX6","2020-04-28",1575.56,1585.46,1575.56,1582.28,0.53,6452353.93
"XZAG","CBX","HRZB00ICBEX6","2020-04-27",1565.65,1578.90,1565.65,1573.92,0.57,8242083.14
"XZAG","CBX","HRZB00ICBEX6","2020-04-24",1560.64,1565.02,1556.17,1565.02,0.19,3924744.25
"XZAG","CBX","HRZB00ICBEX6","2020-04-23",1546.77,1562.12,1546.24,1562.12,1.06,5564393.61
"XZAG","CBX","HRZB00ICBEX6","2020-04-22",1541.36,1548.90,1539.72,1545.72,0.28,4508402.11
"XZAG","CBX","HRZB00ICBEX6","2020-04-21",1569.42,1569.42,1537.00,1541.36,-1.79,10829653.66
"XZAG","CBX","HRZB00ICBEX6","2020-04-20",1558.79,1578.56,1558.79,1569.42,0.75,5389609.72
"XZAG","CBX","HRZB00ICBEX6","2020-04-17",1558.22,1573.44,1557.73,1557.73,-0.03,12294192.98
"XZAG","CBX","HRZB00ICBEX6","2020-04-16",1576.86,1576.86,1555.89,1558.22,-1.22,11028714.79
"XZAG","CBX","HRZB00ICBEX6","2020-04-15",1589.23,1589.38,1574.49,1577.39,-0.71,5087305.46
"XZAG","CBX","HRZB00ICBEX6","2020-04-14",1584.11,1592.75,1582.94,1588.68,0.26,4344975.60
"XZAG","CBX","HRZB00ICBEX6","2020-04-09",1584.02,1600.19,1581.45,1584.49,0.03,7337587.38
"XZAG","CBX","HRZB00ICBEX6","2020-04-08",1596.93,1596.93,1565.27,1584.02,-0.81,7597239.49
"XZAG","CBX","HRZB00ICBEX6","2020-04-07",1581.19,1654.13,1581.19,1596.93,1.00,28777242.37
"XZAG","CBX","HRZB00ICBEX6","2020-04-06",1505.44,1588.47,1505.44,1581.19,5.06,29697213.36
"XZAG","CBX","HRZB00ICBEX6","2020-04-03",1491.40,1510.10,1491.40,1504.98,0.91,15013762.93
"XZAG","CBX","HRZB00ICBEX6","2020-04-02",1472.65,1502.67,1472.65,1491.40,1.32,14269208.26
"XZAG","CBX","HRZB00ICBEX6","2020-04-01",1480.51,1490.35,1466.87,1471.92,-0.58,16086736.59
"XZAG","CBX","HRZB00ICBEX6","2020-03-31",1451.68,1491.52,1451.67,1480.51,2.10,14467194.69
"XZAG","CBX","HRZB00ICBEX6","2020-03-30",1458.12,1458.30,1442.41,1450.02,-0.52,8882315.79
"XZAG","CBX","HRZB00ICBEX6","2020-03-27",1438.31,1484.38,1438.31,1457.57,1.38,15824220.34
"XZAG","CBX","HRZB00ICBEX6","2020-03-26",1422.64,1438.14,1403.61,1437.78,1.00,15297384.79
"XZAG","CBX","HRZB00ICBEX6","2020-03-25",1404.53,1453.81,1404.53,1423.61,1.40,21707935.42
"XZAG","CBX","HRZB00ICBEX6","2020-03-24",1366.36,1408.99,1366.36,1403.99,2.86,14801335.53
"XZAG","CBX","HRZB00ICBEX6","2020-03-23",1405.41,1405.41,1322.07,1364.98,-3.02,16800033.54
"XZAG","CBX","HRZB00ICBEX6","2020-03-20",1375.79,1441.21,1375.79,1407.45,2.47,21981999.59
"XZAG","CBX","HRZB00ICBEX6","2020-03-19",1387.90,1391.08,1356.43,1373.50,-1.04,22131291.58
"XZAG","CBX","HRZB00ICBEX6","2020-03-18",1434.10,1435.22,1384.54,1387.90,-3.18,21874175.33
"XZAG","CBX","HRZB00ICBEX6","2020-03-17",1405.52,1433.51,1404.72,1433.51,1.99,22587848.04
"XZAG","CBX","HRZB00ICBEX6","2020-03-16",1510.56,1510.56,1397.89,1405.52,-7.05,20103476.36
"XZAG","CBX","HRZB00ICBEX6","2020-03-13",1429.47,1564.71,1419.41,1512.15,5.78,45012455.65
"XZAG","CBX","HRZB00ICBEX6","2020-03-12",1591.42,1591.42,1429.47,1429.47,-10.18,6387747.89
"XZAG","CBX","HRZB00ICBEX6","2020-03-11",1666.00,1671.38,1586.44,1591.42,-4.45,31013022.33
"XZAG","CBX","HRZB00ICBEX6","2020-03-10",1650.04,1699.64,1650.04,1665.47,0.90,40412656.26
"XZAG","CBX","HRZB00ICBEX6","2020-03-09",1814.93,1814.93,1629.20,1650.55,-9.27,37569818.11
"XZAG","CBX","HRZB00ICBEX6","2020-03-06",1858.85,1858.85,1812.23,1819.14,-2.18,16150238.22
"XZAG","CBX","HRZB00ICBEX6","2020-03-05",1868.74,1875.52,1859.49,1859.66,-0.49,8015918.01
"XZAG","CBX","HRZB00ICBEX6","2020-03-04",1868.20,1868.79,1852.71,1868.74,-0.01,11477159.79
"XZAG","CBX","HRZB00ICBEX6","2020-03-03",1861.48,1896.76,1861.48,1868.86,0.56,12712368.55
"XZAG","CBX","HRZB00ICBEX6","2020-03-02",1863.80,1880.74,1854.05,1858.43,-0.27,18477409.41
"XZAG","CBX","HRZB00ICBEX6","2020-02-28",1898.90,1898.90,1846.74,1863.40,-1.95,28018121.72
"XZAG","CBX","HRZB00ICBEX6","2020-02-27",1919.71,1932.79,1897.01,1900.43,-1.00,18539505.60
"XZAG","CBX","HRZB00ICBEX6","2020-02-26",1895.81,1920.53,1876.16,1919.71,1.25,24995915.08
"XZAG","CBX","HRZB00ICBEX6","2020-02-25",1921.48,1921.48,1865.62,1896.02,-1.37,37189872.59
